NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060466,0.0013061,0.1296,0.0013061,0.016796,0.010078,0.0060466,6.0936e-05,0.00028211,0.00028211,0.0060466,0.027994,0.00028211,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046656,0.216,0.010078,0.0021768,6.0936e-05,1.0235e-06,7.8973e-06,1.3367e-09,1.7058e-06,0.00010156,6.1409e-07,0.00016927,0.00078364,0.010078,0.003628,0.016796,3.6562e-05,1.0235e-06,3.6846e-07,6.1409e-07,0.027994,0.046656,0.016796,0.00028211,0.016796,0.07776,0.016796,0.0021768,0.00010156,3.7132e-09,2.843e-06,0.003628,0.003628,0.010078,0.027994,0.0013061,0.010078,NaN,NaN,NaN,3.6562e-05,1.3264e-07,3.6562e-05,1.7058e-06,4.7752e-08,0.046656,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00047018,0.010078,0.00028211,0.00028211,0.0021768,0.00078364,0.010078,6.0936e-05,0.003628,0.1296,0.010078,0.00047018,0.00078364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046656,0.0013061,0.0060466,0.00078364,0.003628,0.003628,0.0060466,6.0936e-05,7.8973e-06,7.8973e-06,1.7058e-06,2.843e-06,1.7058e-06,3.6846e-07,6.1887e-09,1.3162e-05,0.016796,1.3162e-05,6.0936e-05,1.3162e-05,6.0936e-05,2.843e-06,4.7384e-06,1.3162e-05,0.046656,0.00047018,0.0060466,0.0013061,0.046656,0.0013061,0.00047018,1.7191e-08,4.7384e-06,4.7384e-06,4.7384e-06,0.0013061,0.00047018,0.07776,NaN,NaN,NaN,0.1296,0.00028211,0.00028211,6.0936e-05,0.0021768,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00078364,0.00010156,2.1937e-05,0.00047018,0.00010156,0.0013061,0.0021768,6.0936e-05,3.6562e-05,0.0013061,0.0021768,0.0013061,0.00016927,0.027994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,1.7058e-06,2.2107e-07,3.6562e-05,0.016796,0.010078,0.016796,0.010078,0.0021768,0.00078364,0.003628,0.016796,0.016796,0.00078364,0.00016927,0.00078364,1.3162e-05,0.00078364,0.0060466,6.0936e-05,0.0021768,0.010078,0.046656,0.00010156,1.3162e-05,3.6562e-05,1.3264e-07,1.3162e-05,2.1937e-05,0.00078364,0.00010156,2.843e-06,2.1937e-05,0.0021768,0.046656,0.00016927,0.0013061,7.8973e-06,0.00016927,NaN,NaN,0.07776,6.0936e-05,0.00016927,2.843e-06,0.0013061,0.00016927,0.36,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.00010156,0.0013061,0.010078,0.003628,2.2107e-07,6.0936e-05,0.1296,0.6,0.0060466,3.6562e-05,0.00078364,0.1296,0.07776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013061,0.00016927,3.6562e-05,2.2107e-07,1.7058e-06,0.00010156,7.8973e-06,0.003628,0.016796,0.027994,0.00078364,0.0021768,0.010078,1.3162e-05,7.8973e-06,0.027994,1.3162e-05,7.8973e-06,1.7058e-06,0.027994,0.016796,0.00078364,0.00047018,0.003628,0.010078,0.00028211,0.00016927,4.7752e-08,1.7058e-06,2.843e-06,0.003628,0.016796,0.00078364,0.003628,0.1296,0.027994,0.6,0.003628,0.1296,NaN,NaN,NaN,2.843e-06,0.00028211,0.00047018,0.00016927,0.0060466,0.07776,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,0.00010156,0.00016927,0.00078364,0.0021768,6.1409e-07,0.00016927,6.0936e-05,6.0936e-05,0.1296,0.00047018,0.0021768,0.046656,0.0021768,0.0060466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027994,0.016796,0.0013061,6.0936e-05,0.0060466,6.0936e-05,0.00010156,0.00047018,0.00078364,0.00028211,0.0013061,0.0013061,0.00028211,0.00028211,0.0021768,0.00078364,0.00047018,6.0936e-05,3.6846e-07,2.2107e-07,2.1937e-05,0.0013061,2.843e-06,0.00016927,0.0021768,1.3162e-05,0.027994,0.010078,1.3162e-05,2.1937e-05,7.8973e-06,7.8973e-06,0.003628,0.0021768,0.00010156,0.0060466,0.016796,0.046656,0.1296,NaN,NaN,NaN,0.00047018,4.7384e-06,7.8973e-06,0.016796,0.216,0.046656,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9587e-08,1.0235e-06,1.3264e-07,0.1296,0.07776,0.010078,0.016796,0.010078,0.00010156,0.0021768,0.0060466,1.7058e-06,0.00010156,3.6846e-07,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016796,0.046656,0.046656,0.36,0.07776,0.010078,0.016796,0.003628,2.1937e-05,2.1937e-05,3.6562e-05,0.0021768,0.00010156,0.0013061,0.016796,0.00010156,0.0021768,0.003628,0.0021768,2.1937e-05,0.00016927,7.8973e-06,2.1937e-05,0.0060466,2.2107e-07,0.00028211,0.00047018,0.0013061,3.6562e-05,6.0936e-05,0.00078364,0.00028211,0.0021768,0.00010156,1.3162e-05,1.3162e-05,1.3367e-09,6.0936e-05,0.216,NaN,NaN,NaN,0.6,4.7384e-06,1.7058e-06,0.046656,0.07776,0.00016927,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,6.0936e-05,0.07776,7.8973e-06,0.07776,0.00010156,0.00028211,0.010078,0.046656,0.0060466,0.00078364,2.2107e-07,0.00028211,0.0013061,0.0021768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,0.016796,0.016796,0.0013061,0.0021768,0.0060466,0.00016927,6.0936e-05,0.00047018,2.1937e-05,3.6562e-05,0.00016927,3.6562e-05,3.6562e-05,0.027994,0.010078,0.0021768,0.00078364,0.016796,0.046656,0.010078,0.0060466,6.0936e-05,0.00016927,0.00028211,0.010078,0.046656,0.027994,0.1296,0.07776,0.0060466,0.0021768,0.00028211,0.0060466,0.016796,0.0013061,0.00010156,0.00016927,1.3162e-05,6.0936e-05,0.6,NaN,NaN,NaN,0.010078,0.0060466,0.027994,4.7384e-06,0.0013061,0.046656,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027994,0.027994,0.00010156,0.00047018,2.2279e-09,0.0060466,1.0235e-06,0.003628,0.016796,0.07776,0.010078,0.016796,3.6562e-05,0.016796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,0.00047018,0.0021768,6.0936e-05,0.00010156,0.0060466,0.00047018,0.0013061,0.0021768,6.0936e-05,6.0936e-05,0.00078364,6.0936e-05,0.00047018,0.0013061,0.010078,0.00047018,0.00047018,2.843e-06,0.003628,0.36,0.0013061,0.027994,0.36,0.010078,0.00028211,0.00078364,0.00028211,0.016796,0.0060466,0.027994,0.0060466,0.016796,0.027994,0.0060466,0.0021768,0.010078,0.046656,0.00028211,6.0936e-05,0.00047018,NaN,NaN,NaN,0.00078364,0.0060466,0.010078,0.003628,0.0013061,0.003628,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,0.00047018,0.216,2.1937e-05,0.00010156,0.07776,0.0013061,1.7191e-08,0.00016927,6.0936e-05,0.0060466,0.016796,0.027994,0.027994,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.010078,0.0060466,0.016796,0.016796,6.0936e-05,0.046656,0.010078,0.216,0.0021768,0.027994,0.07776,0.0060466,0.010078,0.010078,0.00078364,1.3162e-05,0.016796,0.003628,0.00078364,3.6562e-05,0.00047018,0.016796,0.0021768,2.8651e-08,0.00016927,0.003628,1.0235e-06,3.6562e-05,0.00078364,6.0936e-05,0.0060466,0.016796,0.0060466,7.8973e-06,0.00028211,0.0013061,7.9587e-08,0.00028211,4.7384e-06,2.2107e-07,0.00028211,NaN,NaN,NaN,0.0013061,0.36,0.0021768,0.046656,0.6,0.0060466,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,0.016796,0.0021768,0.00028211,0.00016927,NaN,0.07776,0.027994,0.00028211,0.6,2.2107e-07,0.00078364,0.016796,3.6562e-05,0.07776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060466,0.00028211,0.00016927,0.027994,0.016796,0.027994,0.027994,0.00047018,0.36,0.00047018,0.0060466,0.010078,0.046656,0.216,0.027994,0.016796,0.016796,0.07776,0.0060466,0.010078,0.00078364,0.00016927,0.00047018,0.0021768,6.0936e-05,0.016796,0.00028211,0.00016927,0.0013061,3.6562e-05,0.00078364,0.0013061,0.00010156,0.00078364,1.3162e-05,0.00078364,7.8973e-06,0.016796,0.00078364,0.00047018,0.0021768,0.010078,NaN,NaN,NaN,0.046656,NaN,0.016796,0.0021768,0.0060466,2.1937e-05,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,NaN,0.0013061,0.0060466,0.36,NaN,NaN,0.216,0.36,0.6,0.0060466,0.00016927,0.07776,0.003628,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003628,0.0013061,0.0060466,0.00078364,6.0936e-05,3.6562e-05,0.003628,6.0936e-05,6.0936e-05,0.00028211,0.027994,0.027994,0.016796,0.216,0.00078364,3.6562e-05,0.0060466,0.0013061,0.046656,0.0021768,0.0060466,0.0013061,0.00078364,0.003628,0.0060466,0.0060466,0.00047018,0.003628,0.0021768,0.00016927,0.046656,0.00047018,0.00078364,0.046656,0.010078,0.0060466,0.027994,0.046656,0.1296,0.046656,0.016796,7.8973e-06,0.046656,NaN,NaN,0.216,NaN,0.6,0.010078,1.3162e-05,0.0013061,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.6,0.003628,0.1296,0.027994,0.216,0.010078,NaN,NaN,NaN,0.046656,0.0060466,0.0021768,0.216,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,0.010078,0.00010156,0.0013061,0.016796,0.0013061,1.3162e-05,0.0060466,0.0013061,0.00016927,0.046656,0.00016927,0.00016927,0.00010156,6.0936e-05,0.00028211,0.00047018,0.00010156,7.8973e-06,0.010078,0.00078364,0.00010156,3.6562e-05,3.6562e-05,3.6562e-05,0.1296,2.1937e-05,0.00028211,0.0060466,3.6562e-05,0.0013061,6.0936e-05,0.00047018,4.7384e-06,0.010078,0.07776,0.027994,0.00047018,0.046656,0.0013061,0.1296,0.00078364,0.216,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.36,0.216,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,0.216,0.016796,0.36,0.00047018,NaN,0.36,0.003628,0.010078,0.00028211,0.016796,0.07776,0.027994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060466,0.046656,0.0060466,0.027994,0.003628,0.046656,0.003628,0.010078,0.027994,0.6,0.027994,0.016796,0.0060466,6.0936e-05,6.0936e-05,0.00028211,0.010078,6.0936e-05,0.0013061,0.00028211,0.046656,0.00028211,0.00016927,3.6562e-05,0.07776,0.010078,0.0013061,6.0936e-05,0.003628,0.0060466,0.00078364,0.003628,0.00078364,1.0235e-06,0.00047018,0.0021768,0.00078364,0.00028211,0.003628,2.1937e-05,0.07776,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.00047018,0.010078,0.6,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.07776,0.0013061,0.36,0.00047018,1.7191e-08,0.00047018,0.0021768,0.0060466,0.0060466,0.216,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.027994,0.016796,0.046656,0.046656,0.027994,0.010078,0.07776,0.216,0.6,0.016796,0.027994,0.010078,0.027994,0.027994,0.027994,0.016796,3.6562e-05,0.00078364,0.00047018,0.010078,0.046656,0.046656,0.010078,0.0060466,0.0060466,0.00016927,0.0021768,0.00047018,0.003628,0.016796,0.0060466,0.046656,0.027994,6.0936e-05,6.0936e-05,0.0060466,0.0060466,0.00016927,0.003628,0.00078364,0.00028211,0.00047018,0.36,NaN,NaN,NaN,NaN,NaN,NaN,1.3162e-05,0.1296,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046656,0.016796,NaN,0.07776,7.8973e-06,0.6,0.07776,0.07776,0.07776,1.3162e-05,0.6,0.003628,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,0.016796,0.0021768,0.0060466,0.07776,0.0060466,3.6562e-05,2.1937e-05,1.3162e-05,0.0013061,0.003628,0.00028211,0.00047018,2.1937e-05,0.00047018,0.027994,0.046656,0.0013061,0.016796,0.00028211,0.0013061,0.046656,0.216,0.07776,0.1296,0.003628,0.010078,2.1937e-05,0.1296,0.216,0.1296,0.027994,0.0013061,0.016796,0.027994,0.010078,0.00016927,0.046656,0.003628,0.00078364,0.0060466,0.216,0.0013061,3.6562e-05,0.00028211,NaN,NaN,NaN,NaN,NaN,NaN,0.07776,0.216,0.216,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060466,0.36,0.010078,0.1296,0.016796,0.00047018,0.36,0.027994,NaN,0.1296,0.046656,0.07776,0.0013061,0.07776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00010156,0.0060466,0.07776,0.003628,4.7384e-06,6.0936e-05,0.010078,0.00028211,3.6562e-05,7.8973e-06,1.0235e-06,1.7058e-06,2.843e-06,0.07776,0.0060466,0.1296,0.00078364,0.003628,0.010078,0.003628,0.016796,0.00028211,0.0060466,0.046656,0.00010156,6.1409e-07,3.6846e-07,0.003628,0.0060466,0.0021768,0.36,0.027994,0.027994,0.00028211,0.07776,7.8973e-06,0.00047018,2.1937e-05,0.016796,0.046656,0.00016927,0.0060466,0.00078364,0.36,4.7752e-08,0.1296,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.046656,0.016796,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046656,0.00047018,0.027994,0.6,0.36,0.0060466,0.6,0.0060466,NaN,0.046656,0.1296,0.1296,0.003628,0.0021768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.046656,0.003628,0.1296,0.003628,0.010078,0.010078,0.046656,0.36,0.046656,0.00047018,0.027994,0.36,0.010078,0.0021768,0.027994,0.0060466,0.016796,0.046656,0.016796,0.00028211,0.0060466,2.1937e-05,4.7384e-06,1.3162e-05,3.6562e-05,0.016796,0.027994,0.046656,0.07776,0.00078364,0.027994,0.010078,0.027994,4.7384e-06,0.016796,0.010078,0.0021768,6.0936e-05,0.016796,0.0060466,0.00047018,0.0013061,0.00047018,0.027994,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.010078,0.216,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.046656,0.00078364,0.36,0.00028211,0.1296,NaN,NaN,NaN,0.003628,0.07776,0.07776,0.003628,0.0060466,0.00010156,6.0936e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.010078,0.010078,0.016796,0.0013061,0.046656,0.027994,0.027994,0.016796,0.003628,0.1296,0.07776,0.1296,0.07776,0.046656,0.003628,0.027994,0.027994,0.1296,0.07776,0.046656,0.1296,0.0060466,0.0021768,0.003628,0.027994,0.6,0.07776,0.0060466,2.1937e-05,0.003628,1.3162e-05,3.6846e-07,0.79408,1.7058e-06,0.00016927,0.00010156,0.016796,0.00028211,0.0060466,0.0013061,0.36,4.7384e-06,2.2107e-07,0.010078,0.216,0.016796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6562e-05,3.6562e-05,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.36,NaN,6.0936e-05,0.07776,0.216,NaN,NaN,0.010078,0.027994,0.1296,0.0013061,2.2107e-07,0.00028211,6.0936e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016796,0.010078,0.00047018,1.3162e-05,0.0060466,0.31539,0.046656,0.00078364,0.07776,NaN,0.216,0.07776,0.07776,0.216,0.0060466,0.027994,0.0060466,0.0021768,7.8973e-06,0.0060466,0.6,0.016796,0.027994,0.046656,0.36,0.6,0.016796,0.07776,0.010078,0.027994,0.07776,0.00078364,8.4984e-10,0.967,0.216,6.0936e-05,0.216,NaN,0.1296,0.010078,0.046656,0.6,0.010078,0.027994,0.1296,0.010078,0.027994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00047018,0.003628,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.0060466,0.046656,0.016796,0.003628,NaN,0.1296,0.0013061,0.36,0.36,0.36,0.027994,0.027994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.0013061,0.0021768,0.00028211,0.56344,0.0062687,0.38836,0.07776,NaN,0.016796,0.00047018,0.0060466,0.010078,0.0021768,0.046656,0.00047018,1.3367e-09,2.2107e-07,1.0235e-06,0.010078,0.00016927,NaN,6.0936e-05,0.07776,NaN,0.216,0.046656,0.016796,0.046656,0.216,0.216,0.36,0.86262,1,1,0.6,0.00028211,0.36,NaN,0.36,0.027994,NaN,0.07776,0.36,0.00016927,0.027994,0.1296,0.046656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.216,NaN
NaN,NaN,NaN,NaN,NaN,0.0060466,0.07776,0.010078,0.0021768,0.0021768,0.36,0.36,0.046656,0.216,0.6,0.36,0.07776,0.07776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,0.0060466,0.07776,0.80106,0.59209,0.98769,0.18889,0.00028211,0.00010156,0.003628,0.0060466,0.0060466,0.003628,0.010078,0.0013061,0.00016927,0.016796,0.00028211,0.016796,0.0013061,0.36,NaN,0.1296,0.0060466,0.046656,0.40322,0.00078364,0.010078,0.016796,0.016796,0.1296,0.00028211,0.17321,0.90341,0.99687,0.1296,0.36,NaN,NaN,NaN,0.36,0.6,0.36,0.07776,0.216,4.7384e-06,2.1937e-05,0.1296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.6,NaN
NaN,NaN,NaN,NaN,0.216,0.07776,0.003628,0.003628,0.00078364,0.216,0.36,NaN,0.216,0.010078,0.07776,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.07776,0.51289,1,1,0.083443,0.1296,0.027994,0.00078364,0.016796,0.1296,0.027994,0.07776,0.016796,0.216,NaN,0.216,0.016796,0.016796,0.07776,NaN,0.0013061,0.00047018,1.0235e-06,0.092303,2.1937e-05,0.0013061,0.0060466,0.0060466,0.016796,4.7752e-08,0.05794,0.98086,0.68097,0.6,0.046656,0.36,NaN,NaN,0.027994,0.046656,0.0060466,0.00078364,0.00078364,0.00047018,0.00078364,0.0021768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,NaN
NaN,NaN,NaN,NaN,0.36,NaN,0.0021768,0.07776,0.216,NaN,NaN,0.1296,0.0060466,0.36,0.1296,0.0013061,0.00028211,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016796,0.027994,0.016796,1,NaN,0.99968,0.003628,0.36,2.1937e-05,0.027994,0.046656,0.36,0.07776,0.027994,0.936,0.4199,NaN,0.1296,NaN,0.36,0.36,NaN,0.016796,0.00047018,0.99996,0.99782,0.010078,0.07776,0.010078,0.0013061,0.216,1.3162e-05,1,1,0.0023765,0.0060466,0.027994,0.6,NaN,NaN,NaN,NaN,3.7132e-09,1.7058e-06,0.1296,0.1296,NaN,0.003628,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,NaN
NaN,NaN,NaN,NaN,NaN,0.027994,1.0235e-06,0.016796,0.1296,NaN,0.00078364,0.016796,0.00028211,0.003628,0.216,0.0013061,0.010078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,1.3162e-05,2.843e-06,0.00028211,NaN,NaN,0.00078364,0.046656,0.00047018,0.36,NaN,NaN,NaN,0.36,0.216,0.32884,0.97072,NaN,NaN,NaN,0.216,0.6,0.216,0.07776,0.057902,0.9976,0.035414,0.6,NaN,0.36,0.36,0.1296,0.0013061,0.6,NaN,0.00047018,0.1296,0.046656,NaN,NaN,NaN,NaN,NaN,0.00028211,0.016796,NaN,NaN,NaN,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.1296,0.046656,0.00010156,0.016796,0.027994,0.027994,0.6,0.6,0.016796,NaN,0.36,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.6,0.0060466,0.36,NaN,0.36,0.36,NaN,0.1296,0.010078,0.0013061,0.00028211,0.00078364,0.0013061,0.00016927,0.99976,0.98718,NaN,0.046656,0.36,0.016796,NaN,0.0013061,0.36,NaN,0.99972,0.41589,0.046656,0.003628,0.016796,0.00078364,0.0013061,NaN,NaN,NaN,0.36,0.216,0.1296,NaN,NaN,NaN,NaN,NaN,NaN,0.0021768,NaN,NaN,NaN,0.046656,0.00078364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,0.00028211,0.07776,NaN,0.1296,0.027994,0.07776,0.6,0.36,0.046656,NaN,NaN,NaN,0.36,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021768,0.1296,NaN,0.216,0.046656,0.0060466,0.0013061,0.0060466,0.00078364,0.003628,0.016796,6.0936e-05,0.095502,1,1,NaN,0.36,0.6,0.6,0.6,0.216,0.1296,0.36,0.046656,0.36,3.6562e-05,0.00028211,0.00028211,0.016796,0.00078364,0.1296,NaN,NaN,0.1296,0.36,0.016796,NaN,NaN,NaN,NaN,NaN,0.1296,0.003628,NaN,NaN,NaN,0.1296,0.0021768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.07776,0.6,NaN,NaN,0.6,0.6,NaN,NaN,NaN,0.07776,NaN,NaN,0.216,0.016796,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,0.003628,NaN,NaN,NaN,0.216,0.016796,0.046656,0.07776,0.216,0.046656,0.0021768,0.027994,NaN,2.7316e-05,5.8621e-05,NaN,NaN,0.216,0.6,0.016796,4.7384e-06,0.1296,0.216,0.010078,NaN,NaN,0.6,0.07776,0.00047018,0.216,0.07776,NaN,NaN,NaN,NaN,NaN,0.216,NaN,NaN,NaN,NaN,NaN,0.1296,0.0013061,NaN,NaN,NaN,0.6,0.016796,0.07776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.07776,0.1296,NaN,0.07776,0.00016927,0.6,0.016796,0.0060466,0.00047018,NaN,NaN,0.1296,NaN,0.046656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046656,0.00078364,0.016796,NaN,NaN,NaN,0.046656,0.016796,0.216,NaN,NaN,NaN,NaN,0.216,0.046656,0.0013061,0.44784,NaN,0.1296,0.07776,0.6,0.003628,0.010078,0.046656,0.016796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,NaN,NaN,NaN,NaN,NaN,0.07776,NaN,NaN,NaN,NaN,NaN,0.07776,0.0021768,0.07776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.010078,0.0021768,0.00010156,0.0060466,0.003628,0.027994,0.36,NaN,0.046656,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,4.7384e-06,0.1296,NaN,NaN,NaN,NaN,NaN,NaN,0.216,0.07776,0.027994,0.046656,1.3162e-05,0.0060466,0.016796,0.648,0.00010156,0.016796,0.046656,0.0021768,0.046656,0.0060466,0.07776,0.016796,0.6,0.6,NaN,NaN,NaN,0.010078,0.046656,0.6,0.016796,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046656,0.046656,0.36,NaN,NaN,NaN,NaN,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.046656,NaN,0.216,0.016796,0.027994,6.0936e-05,0.0060466,0.046656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060466,0.00028211,0.016796,NaN,NaN,0.1296,0.0021768,0.00016927,0.016796,0.010078,0.027994,0.00047018,0.016796,0.003628,0.36,0.36,0.016796,0.046656,NaN,0.36,NaN,NaN,0.016796,0.003628,0.00078364,NaN,NaN,NaN,NaN,0.1296,0.1296,0.0060466,0.0060466,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.00047018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
